date,description,debit,credit
2026-07-17,UPI/CR/192140/PHONEPE,0.0,6108.92
2026-07-18,UPI/CR/951528/PHONEPE,0.0,5150.09
2026-07-19,UPI/CR/838544/PHONEPE,0.0,2657.06
2026-07-20,UPI/DR/868005/SINGH SUPPLIERS,26149.79,0.0
2026-07-20,NEFT/DR/836285/AGARWAL TRADING,26149.79,0.0
2026-07-20,UPI/CR/360948/PHONEPE,0.0,4548.96
2026-07-21,UPI/CR/758900/PHONEPE,0.0,5843.76
2026-07-21,CASH DEPOSIT/CDM/9937,0.0,20498.95
2026-07-22,UPI/CR/317813/PHONEPE,0.0,5061.6
2026-07-23,UPI/CR/835059/PHONEPE,0.0,6498.42
2026-07-24,CASH DEPOSIT/CDM/1585,0.0,35334.4
2026-07-24,UPI/CR/664384/PHONEPE,0.0,8063.78
2026-07-25,UPI/CR/376510/PHONEPE,0.0,6090.37
2026-07-26,UPI/CR/367864/PHONEPE,0.0,4483.44
2026-07-27,UPI/DR/199473/AGARWAL TRADING,29621.23,0.0
2026-07-27,UPI/CR/637431/PHONEPE,0.0,5082.23
2026-07-27,CASH DEPOSIT/CDM/3560,0.0,26546.5
2026-07-27,NEFT/DR/282030/SINGH SUPPLIERS,29621.23,0.0
2026-07-28,UPI/CR/612630/PHONEPE,0.0,5063.0
2026-07-28,ATM/CASH WDL/83197,5000.0,0.0
2026-07-29,UPI/CR/566037/PHONEPE,0.0,4380.71
2026-07-30,UPI/CR/665167/PHONEPE,0.0,5823.35
2026-07-31,UPI/CR/141945/PHONEPE,0.0,6572.28
2026-07-31,CASH DEPOSIT/CDM/5929,0.0,31923.09
2026-07-31,ATM/CASH WDL/11712,4000.0,0.0
2026-08-01,NEFT/DR/470965/RENT,12000.0,0.0
2026-08-01,UPI/CR/888522/PHONEPE,0.0,7784.84
2026-08-02,UPI/CR/582293/PHONEPE,0.0,4118.7
2026-08-03,NEFT/DR/875713/SINGH SUPPLIERS,28834.21,0.0
2026-08-03,UPI/CR/480619/PHONEPE,0.0,5548.67
2026-08-03,UPI/DR/247381/AGARWAL TRADING,28834.21,0.0
2026-08-04,UPI/CR/482799/PHONEPE,0.0,5726.94
2026-08-04,CASH DEPOSIT/CDM/2329,0.0,29972.09
2026-08-05,NEFT/DR/687837/SALARY,8000.0,0.0
2026-08-05,UPI/CR/779034/PHONEPE,0.0,6292.96
2026-08-06,UPI/CR/854447/PHONEPE,0.0,6834.27
2026-08-07,UPI/CR/601417/PHONEPE,0.0,7275.9
2026-08-08,CASH DEPOSIT/CDM/4810,0.0,25550.21
2026-08-08,UPI/CR/875123/PHONEPE,0.0,7841.46
2026-08-09,UPI/CR/248714/PHONEPE,0.0,3963.75
2026-08-10,IMPS/DR/584018/SINGH SUPPLIERS,30297.8,0.0
2026-08-10,NEFT/DR/772811/ELECTRICITY,2500.0,0.0
2026-08-10,UPI/DR/659190/AGARWAL TRADING,30297.8,0.0
2026-08-10,UPI/CR/667699/PHONEPE,0.0,4827.87
2026-08-11,UPI/CR/359136/PHONEPE,0.0,5377.09
2026-08-12,CASH DEPOSIT/CDM/9221,0.0,44591.89
2026-08-12,UPI/CR/259518/PHONEPE,0.0,6282.93
2026-08-13,UPI/CR/770313/PHONEPE,0.0,4732.7
2026-08-13,ATM/CASH WDL/43135,4000.0,0.0
2026-08-14,UPI/CR/870525/PHONEPE,0.0,6998.79
2026-08-15,UPI/CR/739060/PHONEPE,0.0,10795.69
2026-08-16,UPI/CR/171466/PHONEPE,0.0,3199.3
2026-08-16,CASH DEPOSIT/CDM/6781,0.0,30112.9
2026-08-17,UPI/CR/893368/PHONEPE,0.0,3193.21
2026-08-17,IMPS/DR/923758/SINGH SUPPLIERS,31059.9,0.0
2026-08-17,RTGS/DR/535165/AGARWAL TRADING,31059.9,0.0
2026-08-18,UPI/CR/525859/PHONEPE,0.0,4690.38
2026-08-19,UPI/CR/683853/PHONEPE,0.0,5659.55
2026-08-20,UPI/CR/320670/PHONEPE,0.0,5770.14
2026-08-21,UPI/CR/693262/PHONEPE,0.0,5706.72
2026-08-21,CASH DEPOSIT/CDM/2652,0.0,42908.61
2026-08-22,UPI/CR/952808/PHONEPE,0.0,7827.45
2026-08-23,UPI/CR/411318/PHONEPE,0.0,4024.67
2026-08-24,IMPS/DR/775930/AGARWAL TRADING,29024.05,0.0
2026-08-24,IMPS/DR/433564/SINGH SUPPLIERS,29024.05,0.0
2026-08-24,UPI/CR/295311/PHONEPE,0.0,6989.21
2026-08-25,CASH DEPOSIT/CDM/1739,0.0,35823.15
2026-08-25,UPI/CR/824786/PHONEPE,0.0,5094.49
2026-08-26,UPI/CR/299630/PHONEPE,0.0,6444.32
2026-08-27,UPI/CR/912164/PHONEPE,0.0,6460.61
2026-08-28,UPI/CR/144674/PHONEPE,0.0,5992.95
2026-08-29,CASH DEPOSIT/CDM/2965,0.0,31778.8
2026-08-29,UPI/CR/424955/PHONEPE,0.0,8799.87
2026-08-30,UPI/CR/541435/PHONEPE,0.0,4413.02
2026-08-31,UPI/CR/231224/PHONEPE,0.0,4239.85
2026-08-31,UPI/DR/932795/AGARWAL TRADING,31487.18,0.0
2026-08-31,NEFT/DR/974619/SINGH SUPPLIERS,31487.18,0.0
2026-09-01,NEFT/DR/994586/RENT,12000.0,0.0
2026-09-01,UPI/CR/777327/PHONEPE,0.0,5685.96
2026-09-02,CASH DEPOSIT/CDM/3169,0.0,25423.03
2026-09-02,UPI/CR/336610/PHONEPE,0.0,5363.31
2026-09-03,UPI/CR/195377/PHONEPE,0.0,6427.64
2026-09-04,UPI/CR/127577/PHONEPE,0.0,6805.37
2026-09-05,UPI/CR/227868/PHONEPE,0.0,7859.81
2026-09-05,NEFT/DR/788854/SALARY,8000.0,0.0
2026-09-06,ATM/CASH WDL/94905,4000.0,0.0
2026-09-06,CASH DEPOSIT/CDM/7975,0.0,39386.37
2026-09-06,UPI/CR/948819/PHONEPE,0.0,4746.0
2026-09-07,IMPS/DR/733755/AGARWAL TRADING,29153.37,0.0
2026-09-07,UPI/CR/635536/PHONEPE,0.0,3990.37
2026-09-07,IMPS/DR/296205/SINGH SUPPLIERS,29153.37,0.0
2026-09-08,UPI/CR/709586/PHONEPE,0.0,5271.78
2026-09-09,UPI/CR/815335/PHONEPE,0.0,6254.3
2026-09-09,CASH DEPOSIT/CDM/7243,0.0,31493.38
2026-09-10,UPI/CR/635157/PHONEPE,0.0,5451.57
2026-09-10,ATM/CASH WDL/95090,7000.0,0.0
2026-09-10,NEFT/DR/853888/ELECTRICITY,2500.0,0.0
2026-09-11,UPI/CR/980384/PHONEPE,0.0,7553.14
2026-09-12,UPI/CR/570744/PHONEPE,0.0,8891.61
2026-09-13,CASH DEPOSIT/CDM/7412,0.0,42582.08
2026-09-13,UPI/CR/102277/PHONEPE,0.0,3617.64
2026-09-14,NEFT/DR/767756/AGARWAL TRADING,29303.7,0.0
2026-09-14,UPI/CR/477710/PHONEPE,0.0,3184.34
2026-09-14,RTGS/DR/492339/SINGH SUPPLIERS,29303.7,0.0
2026-09-15,UPI/CR/482257/PHONEPE,0.0,4498.7
2026-09-16,UPI/CR/174730/PHONEPE,0.0,5245.98
2026-09-17,CASH DEPOSIT/CDM/2544,0.0,23113.89
2026-09-17,UPI/CR/845795/PHONEPE,0.0,6053.0
2026-09-18,UPI/CR/328078/PHONEPE,0.0,7355.32
2026-09-19,UPI/CR/661135/PHONEPE,0.0,9951.41
2026-09-20,UPI/CR/575773/PHONEPE,0.0,3988.74
2026-09-21,IMPS/DR/803626/AGARWAL TRADING,30691.47,0.0
2026-09-21,UPI/DR/202362/SINGH SUPPLIERS,30691.47,0.0
2026-09-21,UPI/CR/972555/PHONEPE,0.0,4875.32
2026-09-21,ATM/CASH WDL/87947,4000.0,0.0
2026-09-22,UPI/CR/976517/PHONEPE,0.0,5302.98
2026-09-22,CASH DEPOSIT/CDM/7592,0.0,49233.93
